PersonID,GroupID
cs1210915,G0000011
cs1210917,G0000009
cs1210962,G0000009
cs1211010,G0000008
cs1211211,G0000012
cs5190129,G0000012
cs5190131,G0000013
cs5190414,G0000004
cs5190415,G0000014
cs5190416,G0000008
cs5190417,G0000001
cs5190418,G0000004
cs5190419,G0000014
cs5190420,G0000008
cs5190421,G0000014
cs5190422,G0000001
cs5190423,G0000001
cs5190425,G0000001
cs5190426,G0000008
cs5190427,G0000004
cs5190428,G0000014
cs5190429,G0000001
cs5190430,G0000008
cs5190433,G0000001
cs5190434,G0000008
cs5190435,G0000008
cs5190436,G0000004
cs5190437,G0000014
cs5190438,G0000004
cs5190439,G0000008
cs5190440,G0000001
cs5190441,G0000014
cs5190442,G0000008
cs5190443,G0000004
cs5190445,G0000004
cs5190446,G0000014
cs5190447,G0000004
cs5190448,G0000008
cs5190449,G0000004
cs5190450,G0000014
cs5190471,G0000012
cs5190506,G0000011
cs5190586,G0000009
cs5190617,G0000003
cs5190661,G0000005
cs5190768,G0000014
cs5191018,G0000013
cs5191065,G0000001
cs5191077,G0000008
cs5200123,G0000013
cs5200415,G0000003
cs5200416,G0000001
cs5200417,G0000012
cs5200418,G0000001
cs5200419,G0000009
cs5200421,G0000005
cs5200422,G0000009
cs5200423,G0000011
cs5200424,G0000005
cs5200425,G0000003
cs5200426,G0000011
cs5200427,G0000009
cs5200428,G0000001
cs5200429,G0000001
cs5200430,G0000009
cs5200431,G0000012
cs5200432,G0000001
cs5200433,G0000009
cs5200434,G0000011
cs5200435,G0000005
cs5200436,G0000003
cs5200437,G0000009
cs5200438,G0000001
cs5200439,G0000001
cs5200440,G0000011
cs5200441,G0000012
cs5200442,G0000009
cs5200443,G0000005
cs5200444,G0000012
cs5200445,G0000001
cs5200446,G0000003
cs5200449,G0000012
cs5200450,G0000003
cs5200451,G0000011
cs5200475,G0000009
cs5200497,G0000009
cs5200534,G0000008
cs5200626,G0000013
cs5200642,G0000003
cs5200649,G0000009
cs5200667,G0000008
cs5210124,G0000007
cs5210125,G0000003
cs5210126,G0000003
cs5210127,G0000007
cs5210128,G0000003
cs5210129,G0000003
cs5210130,G0000003
cs5210131,G0000001
cs5210591,G0000003
cs5210592,G0000006
cs5210593,G0000006
cs5210594,G0000003
cs5210595,G0000012
cs5210596,G0000009
cs5210597,G0000006
cs5210598,G0000006
cs5210599,G0000009
cs5210600,G0000001
cs5210601,G0000001
cs5210602,G0000001
cs5210603,G0000003
cs5210604,G0000006
cs5210605,G0000006
cs5210606,G0000001
cs5210607,G0000003
cs5210608,G0000006
cs5210609,G0000006
cs5210610,G0000006
cs5210611,G0000006
cs5210612,G0000003
cs5210613,G0000001
cs5210614,G0000001
cs5210615,G0000003
cs5210616,G0000006
cs5210617,G0000006
cs5210618,G0000003
cs5210619,G0000001
cs5210746,G0000009
cs5210870,G0000011
cs5210948,G0000003
cs5211004,G0000008
cs5211086,G0000005
dd1224750,G0000005
dd1224751,G0000002
dd1224752,G0000005
dd1224753,G0000002
dd1224754,G0000005
dd1224755,G0000005
dd1224756,G0000005
dd1224757,G0000002
dd1224758,G0000005
dd1224759,G0000005
dd1224760,G0000005
dd1224761,G0000002
dd1224762,G0000005
dd1224763,G0000005
dd1224764,G0000005
dd1224765,G0000005
dd1224766,G0000005
dd1224767,G0000005
dd1224768,G0000005
dd1224769,G0000005
ee1190053,G0000009
ee1190061,G0000003
ee1190105,G0000007
ee1190143,G0000007
ee1190159,G0000001
ee1190163,G0000011
ee1190257,G0000009
ee1190451,G0000004
ee1190453,G0000002
ee1190454,G0000002
ee1190455,G0000011
ee1190456,G0000012
ee1190457,G0000014
ee1190459,G0000012
ee1190460,G0000011
ee1190461,G0000002
ee1190462,G0000002
ee1190464,G0000002
ee1190466,G0000014
ee1190467,G0000014
ee1190468,G0000014
ee1190469,G0000002
ee1190470,G0000002
ee1190472,G0000006
ee1190473,G0000004
ee1190474,G0000011
ee1190475,G0000002
ee1190476,G0000012
ee1190477,G0000014
ee1190478,G0000014
ee1190479,G0000004
ee1190480,G0000002
ee1190481,G0000006
ee1190482,G0000004
ee1190483,G0000011
ee1190484,G0000012
ee1190485,G0000004
ee1190486,G0000006
ee1190487,G0000004
ee1190488,G0000011
ee1190489,G0000004
ee1190491,G0000002
ee1190492,G0000014
ee1190494,G0000002
ee1190495,G0000006
ee1190497,G0000014
ee1190498,G0000011
ee1190499,G0000004
ee1190500,G0000006
ee1190501,G0000012
ee1190502,G0000011
ee1190503,G0000002
ee1190504,G0000014
ee1190505,G0000004
ee1190507,G0000006
ee1190508,G0000002
ee1190509,G0000002
ee1190510,G0000011
ee1190511,G0000004
ee1190513,G0000012
ee1190514,G0000004
ee1190515,G0000011
ee1190516,G0000011
ee1190517,G0000012
ee1190518,G0000004
ee1190519,G0000006
ee1190520,G0000012
ee1190521,G0000014
ee1190522,G0000011
ee1190523,G0000011
ee1190524,G0000004
ee1190525,G0000002
ee1190526,G0000012
ee1190527,G0000002
ee1190528,G0000004
ee1190529,G0000006
ee1190530,G0000012
ee1190532,G0000002
ee1190533,G0000014
ee1190534,G0000014
ee1190535,G0000011
ee1190536,G0000006
ee1190537,G0000004
ee1190538,G0000012
ee1190539,G0000011
ee1190540,G0000006
ee1190541,G0000014
ee1190542,G0000004
ee1190543,G0000012
ee1190544,G0000006
ee1190545,G0000011
ee1190546,G0000004
ee1190548,G0000012
ee1190550,G0000004
ee1190577,G0000013
ee1190590,G0000009
ee1190600,G0000013
ee1190622,G0000005
ee1190657,G0000005
ee1190772,G0000008
ee1190842,G0000013
ee1190892,G0000007
ee1190899,G0000005
ee1190945,G0000003
ee1190987,G0000006
ee1191072,G0000013
ee1191082,G0000007
ee1191083,G0000007
ee1200094,G0000006
ee1200206,G0000013
ee1200226,G0000013
ee1200310,G0000004
ee1200452,G0000001
ee1200453,G0000012
ee1200454,G0000013
ee1200455,G0000004
ee1200456,G0000012
ee1200457,G0000008
ee1200458,G0000005
ee1200459,G0000009
ee1200460,G0000011
ee1200461,G0000004
ee1200462,G0000012
ee1200463,G0000001
ee1200464,G0000013
ee1200466,G0000011
ee1200467,G0000009
ee1200468,G0000012
ee1200469,G0000004
ee1200470,G0000011
ee1200471,G0000009
ee1200472,G0000012
ee1200473,G0000009
ee1200474,G0000004
ee1200476,G0000005
ee1200477,G0000012
ee1200478,G0000013
ee1200479,G0000012
ee1200480,G0000004
ee1200481,G0000013
ee1200482,G0000009
ee1200483,G0000001
ee1200484,G0000013
ee1200485,G0000012
ee1200486,G0000013
ee1200487,G0000009
ee1200488,G0000012
ee1200489,G0000001
ee1200490,G0000012
ee1200491,G0000001
ee1200492,G0000013
ee1200493,G0000004
ee1200495,G0000011
ee1200496,G0000012
ee1200498,G0000009
ee1200499,G0000001
ee1200500,G0000009
ee1200501,G0000012
ee1200502,G0000001
ee1200503,G0000008
ee1200504,G0000001
ee1200505,G0000004
ee1200506,G0000012
ee1200507,G0000011
ee1200508,G0000012
ee1200509,G0000005
ee1200510,G0000001
ee1200511,G0000013
ee1200512,G0000002
ee1200513,G0000004
ee1200514,G0000011
ee1200515,G0000002
ee1200516,G0000002
ee1200517,G0000002
ee1200518,G0000013
ee1200519,G0000008
ee1200520,G0000012
ee1200521,G0000011
ee1200522,G0000012
ee1200523,G0000013
ee1200524,G0000009
ee1200525,G0000012
ee1200526,G0000004
ee1200527,G0000011
ee1200528,G0000004
ee1200529,G0000012
ee1200530,G0000005
ee1200531,G0000013
ee1200532,G0000012
ee1200533,G0000011
ee1200535,G0000004
ee1200536,G0000012
ee1200537,G0000002
ee1200538,G0000002
ee1200539,G0000002
ee1200540,G0000002
ee1200541,G0000005
ee1200542,G0000011
ee1200543,G0000004
ee1200544,G0000011
ee1200545,G0000002
ee1200546,G0000004
ee1200547,G0000013
ee1200548,G0000004
ee1200549,G0000012
ee1200550,G0000004
ee1200551,G0000009
ee1200552,G0000002
ee1200553,G0000004
ee1200554,G0000009
ee1200555,G0000004
ee1200556,G0000009
ee1200557,G0000008
ee1200558,G0000011
ee1200559,G0000004
ee1200560,G0000012
ee1200561,G0000002
ee1200562,G0000009
ee1200563,G0000004
ee1200564,G0000009
ee1200565,G0000002
ee1200566,G0000004
ee1200568,G0000008
ee1200569,G0000002
ee1200570,G0000002
ee1200579,G0000011
ee1200583,G0000008
ee1200587,G0000011
ee1200589,G0000008
ee1200603,G0000005
ee1200639,G0000009
ee1200671,G0000001
ee1200672,G0000003
ee1200972,G0000003
ee1201002,G0000001
ee1201013,G0000008
ee1201015,G0000001
ee1201191,G0000004
ee1201192,G0000004
ee1210035,G0000008
ee1210132,G0000007
ee1210133,G0000006
ee1210135,G0000011
ee1210136,G0000003
ee1210137,G0000011
ee1210138,G0000004
ee1210139,G0000005
ee1210140,G0000004
ee1210141,G0000006
ee1210142,G0000006
ee1210144,G0000004
ee1210145,G0000011
ee1210147,G0000004
ee1210148,G0000006
ee1210149,G0000003
ee1210150,G0000011
ee1210151,G0000004
ee1210152,G0000011
ee1210153,G0000004
ee1210154,G0000003
ee1210155,G0000005
ee1210156,G0000004
ee1210157,G0000005
ee1210158,G0000002
ee1210159,G0000006
ee1210160,G0000002
ee1210161,G0000011
ee1210162,G0000004
ee1210163,G0000011
ee1210164,G0000003
ee1210165,G0000004
ee1210166,G0000006
ee1210167,G0000005
ee1210168,G0000002
ee1210169,G0000004
ee1210170,G0000011
ee1210171,G0000006
ee1210172,G0000006
ee1210173,G0000002
ee1210174,G0000002
ee1210383,G0000013
ee1210620,G0000003
ee1210621,G0000013
ee1210624,G0000005
ee1210625,G0000012
ee1210626,G0000007
ee1210627,G0000004
ee1210628,G0000014
ee1210629,G0000007
ee1210630,G0000012
ee1210631,G0000004
ee1210632,G0000005
ee1210633,G0000007
ee1210634,G0000006
ee1210635,G0000014
ee1210636,G0000003
ee1210638,G0000012
ee1210640,G0000005
ee1210641,G0000004
ee1210642,G0000003
ee1210643,G0000004
ee1210644,G0000013
ee1210645,G0000011
ee1210646,G0000002
ee1210647,G0000002
ee1210648,G0000002
ee1210649,G0000002
ee1210650,G0000002
ee1210651,G0000002
ee1210652,G0000002
ee1210653,G0000002
ee1210654,G0000002
ee1210655,G0000004
ee1210656,G0000012
ee1210657,G0000003
ee1210658,G0000007
ee1210659,G0000014
ee1210660,G0000004
ee1210661,G0000013
ee1210662,G0000011
ee1210663,G0000012
ee1210664,G0000002
ee1210665,G0000002
ee1210666,G0000005
ee1210667,G0000003
ee1210668,G0000004
ee1210669,G0000013
ee1210670,G0000007
ee1210671,G0000012
ee1210672,G0000004
ee1210673,G0000013
ee1210674,G0000005
ee1210675,G0000004
ee1210676,G0000013
ee1210677,G0000004
ee1210679,G0000014
ee1210680,G0000003
ee1210681,G0000002
ee1210682,G0000002
ee1210683,G0000002
ee1210684,G0000002
ee1210685,G0000002
ee1210686,G0000002
ee1210687,G0000012
ee1210688,G0000007
ee1210689,G0000013
ee1210690,G0000014
ee1210691,G0000013
ee1210692,G0000002
ee1210693,G0000002
ee1210694,G0000007
ee1210695,G0000012
ee1210696,G0000013
ee1210699,G0000007
ee1210711,G0000011
ee1210715,G0000002
ee1210720,G0000007
ee1210729,G0000011
ee1210781,G0000003
ee1210788,G0000003
ee1210809,G0000011
ee1210974,G0000008
ee1210978,G0000008
ee1210980,G0000008
ee1210984,G0000008
ee1211052,G0000007
ee3190006,G0000003
ee3190121,G0000007
ee3190296,G0000012
ee3190551,G0000013
ee3190552,G0000002
ee3190554,G0000009
ee3190555,G0000005
ee3190557,G0000002
ee3190558,G0000007
ee3190559,G0000009
ee3190560,G0000005
ee3190561,G0000013
ee3190562,G0000007
ee3190563,G0000009
ee3190565,G0000013
ee3190566,G0000009
ee3190567,G0000009
ee3190568,G0000007
ee3190569,G0000002
ee3190570,G0000005
ee3190571,G0000009
ee3190572,G0000013
ee3190573,G0000009
ee3190574,G0000007
ee3190575,G0000007
ee3190576,G0000009
ee3190578,G0000009
ee3190579,G0000002
ee3190580,G0000005
ee3190581,G0000007
ee3190582,G0000013
ee3190583,G0000009
ee3190584,G0000002
ee3190585,G0000005
ee3190587,G0000007
ee3190588,G0000005
ee3190589,G0000002
ee3190591,G0000007
ee3190592,G0000013
ee3190593,G0000009
ee3190594,G0000005
ee3190595,G0000009
ee3190596,G0000007
ee3190597,G0000002
ee3190598,G0000005
ee3190599,G0000002
ee3190603,G0000002
ee3190604,G0000005
ee3190605,G0000002
ee3190606,G0000013
ee3190797,G0000004
ee3190813,G0000003
ee3190852,G0000013
ee3190877,G0000002
ee3200015,G0000006
ee3200122,G0000006
ee3200127,G0000005
ee3200144,G0000001
ee3200163,G0000009
ee3200214,G0000013
ee3200250,G0000013
ee3200313,G0000003
ee3200573,G0000011
ee3200574,G0000013
ee3200575,G0000008
ee3200576,G0000011
ee3200577,G0000005
ee3200578,G0000013
ee3200580,G0000013
ee3200582,G0000001
ee3200585,G0000011
ee3200586,G0000008
ee3200588,G0000013
ee3200590,G0000013
ee3200591,G0000013
ee3200592,G0000013
ee3200593,G0000011
ee3200594,G0000001
ee3200595,G0000001
ee3200596,G0000001
ee3200597,G0000001
ee3200598,G0000013
ee3200599,G0000009
ee3200600,G0000005
ee3200601,G0000001
ee3200602,G0000013
ee3200605,G0000001
ee3200606,G0000013
ee3200608,G0000013
ee3200609,G0000011
ee3200610,G0000009
ee3200611,G0000001
ee3200613,G0000013
ee3200614,G0000011
ee3200615,G0000008
ee3200616,G0000013
ee3200617,G0000011
ee3200620,G0000013
ee3200621,G0000011
ee3200622,G0000013
ee3200623,G0000001
ee3200624,G0000001
ee3200625,G0000009
ee3200627,G0000009
ee3200628,G0000001
ee3200629,G0000001
ee3200630,G0000001
ee3200631,G0000008
ee3200632,G0000005
ee3200633,G0000013
ee3200634,G0000011
ee3200635,G0000013
ee3200744,G0000011
ee3200917,G0000008
ee3200954,G0000009
ee3201193,G0000013
ee3210017,G0000013
ee3210036,G0000009
ee3210175,G0000005
ee3210176,G0000007
ee3210177,G0000005
ee3210178,G0000005
ee3210179,G0000005
ee3210180,G0000007
ee3210181,G0000007
ee3210182,G0000007
ee3210209,G0000005
ee3210330,G0000001
ee3210389,G0000012
ee3210471,G0000008
ee3210482,G0000008
ee3210698,G0000005
ee3210701,G0000007
ee3210704,G0000009
ee3210705,G0000007
ee3210706,G0000009
ee3210707,G0000005
ee3210708,G0000009
ee3210709,G0000007
ee3210710,G0000009
ee3210712,G0000009
ee3210713,G0000005
ee3210714,G0000009
ee3210716,G0000002
ee3210717,G0000002
ee3210718,G0000002
ee3210719,G0000002
ee3210721,G0000009
ee3210722,G0000005
ee3210723,G0000009
ee3210724,G0000009
ee3210725,G0000002
ee3210726,G0000007
ee3210727,G0000009
ee3210728,G0000005
ee3210730,G0000007
ee3210731,G0000009
ee3210732,G0000005
ee3210733,G0000007
ee3210734,G0000009
ee3210735,G0000005
ee3210736,G0000002
ee3210737,G0000002
ee3210738,G0000002
ee3210739,G0000002
ee3210741,G0000009
ee3210742,G0000011
ee3210743,G0000011
ee3210744,G0000007
ee3210745,G0000005
ee3210747,G0000002
ee3210748,G0000002
ee3210749,G0000005
ee3210750,G0000011
ee3210751,G0000009
ee3210752,G0000007
ee3210753,G0000002
ee3210755,G0000011
ee3210789,G0000001
ee3210969,G0000008
ee3210977,G0000008
ee3211046,G0000004
ee3211049,G0000006
ee3211213,G0000005
es1210183,G0000012
es1210184,G0000012
es1210185,G0000002
es1210186,G0000002
es1210187,G0000004
es1210188,G0000011
es1210189,G0000012
es1210190,G0000011
es1210191,G0000004
es1210192,G0000002
es1210193,G0000012
es1210194,G0000012
es1210313,G0000003
es1210754,G0000004
es1210756,G0000004
es1210757,G0000004
es1210758,G0000011
es1210760,G0000004
es1210761,G0000011
es1210762,G0000012
es1210763,G0000004
es1210764,G0000001
es1210765,G0000002
es1210766,G0000004
es1210767,G0000011
es1210768,G0000011
es1210769,G0000012
es1210770,G0000004
es1210771,G0000011
es1210772,G0000004
es1210773,G0000002
es1210774,G0000011
es1210775,G0000012
es1210776,G0000004
es1210777,G0000011
es1210778,G0000002
es1210779,G0000004
hcs207005,G0000010
hcs207009,G0000010
hcs207018,G0000007
hcs217232,G0000005
hcs217233,G0000010
hcs217234,G0000010
hcs217235,G0000010
hcs217236,G0000005
hcs217239,G0000010
hcs217241,G0000005
hcs217243,G0000005
hcs217244,G0000010
hcs217245,G0000010
hcs217246,G0000010
hcs217248,G0000010
hcs217249,G0000005
hcs217251,G0000005
hes207043,G0000010
hes217069,G0000006
hes217073,G0000006
hes217083,G0000005
hes217088,G0000009
hes217089,G0000003
hes217091,G0000003
hes217092,G0000006
huz178134,G0000008
huz178144,G0000005
huz178149,G0000002
huz178590,G0000010
huz178661,G0000010
huz188108,G0000010
huz198195,G0000004
huz198196,G0000004
huz198204,G0000010
huz198207,G0000001
huz198208,G0000010
huz208195,G0000005
huz208196,G0000010
huz208198,G0000009
huz208837,G0000010
me1190002,G0000009
me1190007,G0000009
me1190038,G0000007
me1190102,G0000003
me1190120,G0000003
me1190181,G0000008
me1190224,G0000014
me1190249,G0000008
me1190251,G0000013
me1190252,G0000006
me1190769,G0000004
me1190770,G0000013
me1190771,G0000008
me1190773,G0000002
me1190774,G0000004
me1190776,G0000002
me1190777,G0000013
me1190778,G0000008
me1190779,G0000004
me1190780,G0000003
me1190781,G0000013
me1190782,G0000008
me1190783,G0000013
me1190784,G0000002
me1190785,G0000014
me1190786,G0000008
me1190787,G0000004
me1190788,G0000008
me1190789,G0000013
me1190790,G0000014
me1190791,G0000008
me1190792,G0000004
me1190793,G0000008
me1190794,G0000003
me1190795,G0000013
me1190796,G0000008
me1190798,G0000014
me1190799,G0000002
me1190800,G0000002
me1190801,G0000013
me1190803,G0000008
me1190806,G0000002
me1190807,G0000004
me1190808,G0000003
me1190809,G0000013
me1190810,G0000008
me1190811,G0000002
me1190812,G0000004
me1190814,G0000013
me1190815,G0000008
me1190816,G0000004
me1190817,G0000014
me1190818,G0000013
me1190819,G0000008
me1190820,G0000008
me1190821,G0000002
me1190822,G0000003
me1190823,G0000003
me1190825,G0000004
me1190826,G0000014
me1190827,G0000008
me1190828,G0000008
me1190829,G0000002
me1190830,G0000013
me1190831,G0000003
me1190832,G0000014
me1190833,G0000013
me1190834,G0000004
me1190836,G0000013
me1190839,G0000013
me1190840,G0000004
me1190841,G0000014
me1190843,G0000014
me1190844,G0000013
me1190845,G0000002
me1190846,G0000008
me1190847,G0000002
me1190848,G0000003
me1190849,G0000008
me1190850,G0000002
me1190851,G0000013
me1190853,G0000003
me1190854,G0000008
me1190855,G0000002
me1190856,G0000013
me1190861,G0000002
me1190969,G0000006
me1191058,G0000014
me1191071,G0000001
me1200898,G0000003
me1200899,G0000008
me1200900,G0000009
me1200901,G0000002
me1200902,G0000008
me1200903,G0000009
me1200904,G0000003
me1200905,G0000009
me1200906,G0000008
me1200907,G0000009
me1200908,G0000009
me1200909,G0000009
me1200910,G0000002
me1200911,G0000008
me1200912,G0000003
me1200913,G0000008
me1200914,G0000009
me1200915,G0000002
me1200916,G0000009
me1200918,G0000003
me1200919,G0000008
me1200920,G0000009
me1200921,G0000009
me1200922,G0000009
me1200923,G0000008
me1200924,G0000003
me1200925,G0000009
me1200926,G0000009
me1200927,G0000003
me1200928,G0000008
me1200929,G0000008
me1200930,G0000009
me1200931,G0000009
me1200932,G0000008
me1200933,G0000009
me1200934,G0000003
me1200935,G0000008
me1200936,G0000008
me1200937,G0000002
me1200938,G0000009
me1200939,G0000002
me1200940,G0000008
me1200941,G0000009
me1200942,G0000002
me1200943,G0000003
me1200944,G0000003
me1200945,G0000002
me1200946,G0000002
me1200947,G0000008
me1200948,G0000002
me1200949,G0000002
me1200950,G0000002
me1200951,G0000003
me1200952,G0000003
me1200953,G0000008
me1200955,G0000002
me1200956,G0000002
me1200957,G0000003
me1200958,G0000008
me1200959,G0000008
me1200960,G0000003
me1200961,G0000009
me1200962,G0000008
me1200963,G0000003
me1200964,G0000009
me1200965,G0000003
me1200966,G0000008
me1200967,G0000008
me1200968,G0000009
me1200969,G0000003
me1200970,G0000008
me1200971,G0000008
me1200973,G0000009
me1200974,G0000002
me1200975,G0000008
me1200976,G0000002
me1200977,G0000009
me1200978,G0000003
me1200979,G0000002
me1200980,G0000002
me1200981,G0000009
me1200982,G0000009
me1200983,G0000009
me1200984,G0000003
me1200985,G0000009
me1200987,G0000002
me1200988,G0000003
me1200989,G0000009
me1201056,G0000003
me1201195,G0000002
me1210001,G0000003
me1210271,G0000013
me1210272,G0000013
me1210273,G0000008
me1210274,G0000002
me1210275,G0000003
me1210276,G0000008
me1210277,G0000004
me1210278,G0000013
me1210279,G0000004
me1210280,G0000008
me1210281,G0000013
me1210282,G0000002
me1210283,G0000004
